"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	25	574457	4.4
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	Suppressed	614102	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	31	603074	5.1
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	Suppressed	599868	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	32	595267	5.4
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	Suppressed	631101	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	35	588230	6.0
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	Suppressed	633286	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	35	590363	5.9
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	Suppressed	632396	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	33	590263	5.6
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	Suppressed	654958	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	32	627448	5.1
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	Suppressed	641112	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	47	615869	7.6
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	Suppressed	437649	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	21	372449	5.6
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	Suppressed	449468	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	21	383398	5.5
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	Suppressed	463291	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	27	396118	6.8
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	Suppressed	490984	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	23	429887	5.4
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	Suppressed	491904	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	27	430474	6.3
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	246734	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	21	179402	11.7
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	254106	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	23	185459	12.4
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	259279	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	19	189971	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	263194	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	21	195468	10.7
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	281513	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	26	209459	12.4
	"New Jersey"	"34"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	0	134100	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	Suppressed	68193	Suppressed
	"New Jersey"	"34"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	0	133819	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	11	69285	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	0	132189	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	11	69180	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	0	122061	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	14	64323	Unreliable
	"New Jersey"	"34"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	131615	Suppressed
	"New Jersey"	"34"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	11	66802	Unreliable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	11558	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	12110	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	11249	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	11765	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	11052	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	11524	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	10657	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	11179	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	10067	Unreliable
	"New Mexico"	"35"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	10763	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	49129	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	51449	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	48047	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	49925	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	47385	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	48764	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	45651	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	47521	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	43695	Unreliable
	"New Mexico"	"35"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	45503	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	134779	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	0	139984	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	0	133647	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	138621	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	132670	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	137633	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	133402	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	138755	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	0	129044	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	0	134267	Unreliable
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	Suppressed	135871	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	42	144728	29.0
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	Suppressed	135033	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	38	143426	26.5
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	Suppressed	135452	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	37	144161	25.7
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	Suppressed	137375	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	40	145634	27.5
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	Suppressed	141402	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	43	151527	28.4
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	Suppressed	137077	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	35	146758	23.8
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	Suppressed	137071	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	36	147016	24.5
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	Suppressed	137223	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	48	147806	32.5
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	Suppressed	135985	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	46	145001	31.7
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	Suppressed	134128	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	42	144208	29.1
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	Suppressed	124531	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	27	126253	21.4
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	Suppressed	126368	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	28	128478	21.8
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	Suppressed	128380	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	29	131497	22.1
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	Suppressed	131329	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	32	137025	23.4
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	Suppressed	131487	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	40	138422	28.9
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	Suppressed	122816	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	32	118049	27.1
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	Suppressed	119903	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	28	115753	24.2
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	Suppressed	118495	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	35	114454	30.6
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	Suppressed	118374	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	35	117049	29.9
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	Suppressed	117287	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	38	117294	32.4
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	Suppressed	143175	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	32	130972	24.4
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	Suppressed	142663	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	42	130258	32.2
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	Suppressed	141084	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	33	128828	25.6
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	Suppressed	138723	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	40	130271	30.7
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	Suppressed	134277	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	26	126570	20.5
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	Suppressed	115432	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	45	102452	43.9
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	Suppressed	119057	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	34	105426	32.3
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	11	123180	Unreliable
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	26	108566	23.9
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	Suppressed	126022	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	29	112498	25.8
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	Suppressed	126162	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	40	112275	35.6
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	58430	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	23	48704	47.2
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	60973	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	22	50741	43.4
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	63048	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	28	52818	53.0
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	62281	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	26	52676	49.4
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	67375	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	26	56710	45.8
	"New Mexico"	"35"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	25345	Suppressed
	"New Mexico"	"35"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	Suppressed	15826	Suppressed
	"New Mexico"	"35"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	0	25386	Unreliable
	"New Mexico"	"35"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	15	16023	Unreliable
	"New Mexico"	"35"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	Suppressed	25891	Suppressed
	"New Mexico"	"35"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	15	16408	Unreliable
	"New Mexico"	"35"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	Suppressed	23381	Suppressed
	"New Mexico"	"35"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	11	15088	Unreliable
	"New Mexico"	"35"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	25269	Suppressed
	"New Mexico"	"35"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	11	15612	Unreliable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	111324	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	116559	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	109453	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	114477	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	108142	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	112830	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	103507	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	107724	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	104681	Unreliable
	"New York"	"36"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	110065	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	445579	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	466980	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	440638	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	462433	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	433670	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	453683	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	433993	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	453838	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	412984	Unreliable
	"New York"	"36"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	431487	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	0	1093530	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	1143666	Suppressed
	"New York"	"36"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	0	1084086	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	1134510	Suppressed
	"New York"	"36"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	0	1077186	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	1127476	Suppressed
	"New York"	"36"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	0	1122853	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	0	1180555	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	0	1089218	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	1144864	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	Suppressed	1235319	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	49	1255311	3.9
	"New York"	"36"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	Suppressed	1213290	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	40	1231956	3.2
	"New York"	"36"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	Suppressed	1189955	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	37	1207297	3.1
	"New York"	"36"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	Suppressed	1215142	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	32	1238759	2.6
	"New York"	"36"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	Suppressed	1237482	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	42	1261543	3.3
	"New York"	"36"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	Suppressed	1437321	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	44	1441472	3.1
	"New York"	"36"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	10	1430708	Unreliable
	"New York"	"36"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	40	1436943	2.8
	"New York"	"36"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	Suppressed	1415927	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	54	1421621	3.8
	"New York"	"36"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	Suppressed	1405141	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	53	1400247	3.8
	"New York"	"36"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	Suppressed	1379113	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	55	1388418	4.0
	"New York"	"36"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	Suppressed	1233477	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	44	1198387	3.7
	"New York"	"36"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	Suppressed	1230789	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	42	1199172	3.5
	"New York"	"36"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	Suppressed	1229891	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	50	1201322	4.2
	"New York"	"36"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	Suppressed	1277742	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	46	1270335	3.6
	"New York"	"36"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	Suppressed	1263287	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	69	1270083	5.4
	"New York"	"36"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	Suppressed	1313866	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	64	1241263	5.2
	"New York"	"36"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	Suppressed	1270542	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	72	1201262	6.0
	"New York"	"36"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	Suppressed	1234860	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	71	1168651	6.1
	"New York"	"36"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	Suppressed	1250027	Suppressed
