"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	30	494430	6.1
	"Massachusetts"	"25"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	86	470982	18.3
	"Massachusetts"	"25"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	30	486238	6.2
	"Massachusetts"	"25"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	113	465116	24.3
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	18	351458	Unreliable
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	51	302371	16.9
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	10	361834	Unreliable
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	51	311471	16.4
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	21	372932	5.6
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	56	320909	17.5
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	21	386808	5.4
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	55	340099	16.2
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	13	389007	Unreliable
	"Massachusetts"	"25"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	39	342537	11.4
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	187067	Suppressed
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	35	138352	25.3
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	193346	Suppressed
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	24	143158	16.8
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	198529	Suppressed
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	20	147662	13.5
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	11	197181	Unreliable
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	22	149044	14.8
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	214562	Suppressed
	"Massachusetts"	"25"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	32	163538	19.6
	"Massachusetts"	"25"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	106344	Suppressed
	"Massachusetts"	"25"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	16	53508	Unreliable
	"Massachusetts"	"25"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	Suppressed	105610	Suppressed
	"Massachusetts"	"25"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	Suppressed	53913	Suppressed
	"Massachusetts"	"25"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	0	104454	Unreliable
	"Massachusetts"	"25"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	18	53916	Unreliable
	"Massachusetts"	"25"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	Suppressed	93429	Suppressed
	"Massachusetts"	"25"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	18	48132	Unreliable
	"Massachusetts"	"25"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	100784	Suppressed
	"Massachusetts"	"25"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	18	50110	Unreliable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	53867	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	56434	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	53242	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	55776	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	52731	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	55118	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	50135	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	52212	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	51080	Unreliable
	"Michigan"	"26"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	53525	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	225741	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	236121	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	223927	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	233497	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	220511	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	230779	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	218016	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	227992	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	210870	Unreliable
	"Michigan"	"26"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	220950	Unreliable
	"Michigan"	"26"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	589073	Suppressed
	"Michigan"	"26"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	20	616997	3.2
	"Michigan"	"26"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	11	583739	Unreliable
	"Michigan"	"26"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	15	612950	Unreliable
	"Michigan"	"26"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	580631	Suppressed
	"Michigan"	"26"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	609218	Suppressed
	"Michigan"	"26"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	591794	Suppressed
	"Michigan"	"26"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	623496	Suppressed
	"Michigan"	"26"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	Suppressed	578867	Suppressed
	"Michigan"	"26"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	609606	Suppressed
	"Michigan"	"26"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	46	659705	7.0
	"Michigan"	"26"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	181	688669	26.3
	"Michigan"	"26"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	38	649547	5.9
	"Michigan"	"26"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	138	676778	20.4
	"Michigan"	"26"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	40	639936	6.3
	"Michigan"	"26"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	150	665754	22.5
	"Michigan"	"26"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	35	646501	5.4
	"Michigan"	"26"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	167	672978	24.8
	"Michigan"	"26"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	49	652830	7.5
	"Michigan"	"26"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	137	686187	20.0
	"Michigan"	"26"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	56	636417	8.8
	"Michigan"	"26"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	203	660234	30.7
	"Michigan"	"26"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	39	642746	6.1
	"Michigan"	"26"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	213	668868	31.8
	"Michigan"	"26"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	53	645270	8.2
	"Michigan"	"26"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	187	672532	27.8
	"Michigan"	"26"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	47	647378	7.3
	"Michigan"	"26"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	232	669360	34.7
	"Michigan"	"26"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	49	643145	7.6
	"Michigan"	"26"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	189	675349	28.0
	"Michigan"	"26"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	47	585523	8.0
	"Michigan"	"26"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	188	577666	32.5
	"Michigan"	"26"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	46	586179	7.8
	"Michigan"	"26"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	171	579993	29.5
	"Michigan"	"26"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	43	588141	7.3
	"Michigan"	"26"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	171	583055	29.3
	"Michigan"	"26"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	39	601612	6.5
	"Michigan"	"26"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	188	606822	31.0
	"Michigan"	"26"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	64	598429	10.7
	"Michigan"	"26"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	220	612111	35.9
	"Michigan"	"26"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	63	652950	9.6
	"Michigan"	"26"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	194	637110	30.5
	"Michigan"	"26"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	66	635638	10.4
	"Michigan"	"26"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	197	619041	31.8
	"Michigan"	"26"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	63	620773	10.1
	"Michigan"	"26"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	177	603567	29.3
	"Michigan"	"26"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	55	614492	9.0
	"Michigan"	"26"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	157	611154	25.7
	"Michigan"	"26"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	58	599946	9.7
	"Michigan"	"26"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	179	602687	29.7
	"Michigan"	"26"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	54	721497	7.5
	"Michigan"	"26"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	197	681307	28.9
	"Michigan"	"26"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	62	719320	8.6
	"Michigan"	"26"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	204	680215	30.0
	"Michigan"	"26"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	48	711967	6.7
	"Michigan"	"26"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	205	674131	30.4
	"Michigan"	"26"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	63	706907	8.9
	"Michigan"	"26"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	182	687180	26.5
	"Michigan"	"26"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	54	687038	7.9
	"Michigan"	"26"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	184	671158	27.4
	"Michigan"	"26"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	29	530246	5.5
	"Michigan"	"26"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	135	474456	28.5
	"Michigan"	"26"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	19	547810	Unreliable
	"Michigan"	"26"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	116	489770	23.7
	"Michigan"	"26"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	31	568326	5.5
	"Michigan"	"26"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	110	506436	21.7
	"Michigan"	"26"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	25	585660	4.3
	"Michigan"	"26"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	145	532418	27.2
	"Michigan"	"26"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	33	588994	5.6
	"Michigan"	"26"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	121	534287	22.6
	"Michigan"	"26"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	12	279162	Unreliable
	"Michigan"	"26"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	73	218754	33.4
	"Michigan"	"26"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	16	287964	Unreliable
	"Michigan"	"26"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	85	226721	37.5
	"Michigan"	"26"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	10	293726	Unreliable
	"Michigan"	"26"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	92	232240	39.6
	"Michigan"	"26"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	11	286825	Unreliable
	"Michigan"	"26"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	97	230371	42.1
	"Michigan"	"26"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	17	309609	Unreliable
	"Michigan"	"26"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	99	248294	39.9
	"Michigan"	"26"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	139591	Suppressed
	"Michigan"	"26"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	43	74395	57.8
	"Michigan"	"26"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	Suppressed	138217	Suppressed
	"Michigan"	"26"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	30	74919	40.0
	"Michigan"	"26"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	Suppressed	136730	Suppressed
	"Michigan"	"26"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	42	74983	56.0
	"Michigan"	"26"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	Suppressed	120912	Suppressed
	"Michigan"	"26"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	26	66596	39.0
	"Michigan"	"26"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	0	130761	Unreliable
	"Michigan"	"26"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	37	68390	54.1
	"Michigan"	"26"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Minnesota"	"27"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	33485	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	35081	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	33017	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	34612	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	32445	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	33945	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	30842	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	32055	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	31398	Unreliable
	"Minnesota"	"27"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	33357	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	139975	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	146750	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	138606	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	145387	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	136694	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	142907	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	134232	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	140375	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	129641	Unreliable
	"Minnesota"	"27"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	135730	Unreliable
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	358141	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	372945	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	Suppressed	358774	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	373819	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	358639	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	374460	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	365548	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	383467	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	Suppressed	358044	Suppressed
	"Minnesota"	"27"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	375400	Suppressed
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	14	352922	Unreliable
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	97	364952	26.6
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	21	353207	5.9
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	91	363853	25.0
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	23	352920	6.5
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	75	363046	20.7
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	29	359059	8.1
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	81	369518	21.9
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	26	365364	7.1
	"Minnesota"	"27"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	87	379968	22.9
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	28	371606	7.5
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	119	389319	30.6
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	33	371306	8.9
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	112	391310	28.6
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	28	370253	7.6
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	114	390144	29.2
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	30	366078	8.2
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	135	382239	35.3
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	26	359965	7.2
	"Minnesota"	"27"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	135	380723	35.5
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	22	349477	6.3
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	94	360788	26.1
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	35	357143	9.8
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	101	368434	27.4
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	25	364282	6.9
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	103	375670	27.4
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	24	374875	6.4
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	111	392283	28.3
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	40	375321	10.7
	"Minnesota"	"27"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	116	396647	29.2
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	31	343896	9.0
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	112	347595	32.2
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	32	334810	9.6
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	112	338551	33.1
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	20	328088	6.1
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	94	332736	28.3
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	28	325823	8.6
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	96	339198	28.3
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	39	320786	12.2
	"Minnesota"	"27"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	99	338748	29.2
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	25	380998	6.6
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	95	373447	25.4
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	35	381781	9.2
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	123	374640	32.8
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	26	379904	6.8
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	93	372368	25.0
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	26	377369	6.9
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	110	378746	29.0
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	32	367438	8.7
	"Minnesota"	"27"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	104	371122	28.0
	"Minnesota"	"27"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	Suppressed	264370	Suppressed
	"Minnesota"	"27"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	42	245810	17.1
	"Minnesota"	"27"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	17	275220	Unreliable
